name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",576,1.15148e+06,1.15145e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",576,1.16057e+06,1.16054e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",576,1.17639e+06,1.17636e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768_mean",10,1.15861e+06,1.15858e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768_median",10,1.15741e+06,1.15739e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768_stddev",10,8224.29,8228.21,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768_cv",10,0.00709843,0.00710197,,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",303,2.29324e+06,2.29318e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",303,2.33019e+06,2.33013e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",303,2.29365e+06,2.29358e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",303,2.31662e+06,2.31657e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",303,2.28531e+06,2.28525e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",303,2.30592e+06,2.30587e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",303,2.28812e+06,2.28807e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",303,2.30385e+06,2.30381e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",303,2.28909e+06,2.28904e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",303,2.29778e+06,2.29774e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536_mean",10,2.30038e+06,2.30032e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536_median",10,2.29571e+06,2.29566e+06,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536_stddev",10,14155,14153.5,ns,,,,,
"BM_Insert<ChainingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536_cv",10,0.00615333,0.00615282,,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",995039,693.233,693.218,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",995039,697.24,697.227,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",995039,699.422,699.409,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",995039,704.126,704.11,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",995039,697.257,697.244,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",995039,701.251,701.235,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",995039,694.005,693.991,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",995039,699.546,699.531,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",995039,694.092,694.077,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",995039,700.586,700.574,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256_mean",10,698.076,698.062,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256_median",10,698.34,698.326,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256_stddev",10,3.56243,3.56228,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/256_cv",10,0.00510321,0.00510311,,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",560920,1250.94,1250.91,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",560920,1253.27,1253.24,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",560920,1252.49,1252.46,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",560920,1227.71,1227.65,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",560920,1254.44,1254.42,ns,,,,,
